ts,commit,bin,metric,value,unit,n,valid,at_max_pct,temp_mc,note
1788745288,71eaeed,a81f8798,bin_words,38842,words,1,1,,,bytes 157204
1788745288,71eaeed,a81f8798,stub_words,131,words,1,1,,,
1788745288,71eaeed,a81f8798,bin_fns,268,fns,1,1,,,
1788745289,71eaeed,a81f8798,push_words,0,words,1,1,,,register model: 0 = stack machine fully retired
1788745388,71eaeed,a81f8798,bin_words,38842,words,1,1,,,bytes 157204
1788745388,71eaeed,a81f8798,stub_words,131,words,1,1,,,
1788745388,71eaeed,a81f8798,bin_fns,268,fns,1,1,,,
1788745388,71eaeed,a81f8798,push_words,0,words,1,1,,,register model: 0 = stack machine fully retired
1788745466,71eaeed,a81f8798,battery_flakes,0,count,1,1,,,FAILs that passed standalone (timing-flag gates under load)
1788745467,71eaeed,a81f8798,gate_run_ms,0,ms,1,1,,,"sum of non-memo gate runs (0 runs, 100 memo hits)"
1788745540,71eaeed,a81f8798,bin_words,38842,words,1,1,,,bytes 157204
1788745540,71eaeed,a81f8798,stub_words,131,words,1,1,,,
1788745540,71eaeed,a81f8798,bin_fns,268,fns,1,1,,,
1788745540,71eaeed,a81f8798,push_words,0,words,1,1,,,register model: 0 = stack machine fully retired
1788745550,71eaeed,a81f8798,chain_wall,108,s,1,1,,,"chain + battery, CG=1"
1788745551,71eaeed,a81f8798,chain_cpu,63.393,s,1,1,,,children utime+stime of chain.sh
1788745552,71eaeed,a81f8798,bin_words,38842,words,1,1,,,bytes 157204
1788745552,71eaeed,a81f8798,stub_words,131,words,1,1,,,
1788745552,71eaeed,a81f8798,bin_fns,268,fns,1,1,,,
1788745552,71eaeed,a81f8798,push_words,0,words,1,1,,,register model: 0 = stack machine fully retired
1788745552,71eaeed,a81f8798,fuzz_seeds_on_bin,0,seeds,1,1,,,TG-DONE 8: 0 on a81f8798; total 45600 over 7 bins
1788745552,71eaeed,a81f8798,fuzz_rate,0.0,prog/s,1,1,,,"median over the bin's batches (LITTLE cores, nice)"
1788745552,71eaeed,a81f8798,fuzz_trap_unpredicted,0,count,1,1,,,"TRAP-80/81/82 total; 81 by design, 82 is fuzz_trap82 (ALERT)"
1788745553,71eaeed,a81f8798,fuzz_trap82,0,count,1,1,,,"D12-C: SIGSEGV/SIGBUS, 0 tolerated, repros in $REPROS"
1788745576,71eaeed,a81f8798,selfcompile_wall,1923.9404,ms,5,0,0.0,33100,base 4c53832d 1853
1788745576,71eaeed,a81f8798,selfcompile_utime,1.8534,s,5,0,0.0,33100,base 4c53832d 1.776
1788745577,71eaeed,a81f8798,selfcompile_stime,0.0355,s,5,0,0.0,33100,base 4c53832d 0.03573
1788745577,71eaeed,a81f8798,selfcompile_maxrss,21936,kB,5,0,0.0,33100,base 4c53832d 2.186e+04
1788745577,71eaeed,a81f8798,selfcompile_energy,1.8235,core-s@fmax (proxy),5,0,0.0,33100,base 4c53832d 1.751
1788745633,71eaeed,a81f8798,bin_words,38842,words,1,1,,,bytes 157204
1788745633,71eaeed,a81f8798,stub_words,131,words,1,1,,,
1788745634,71eaeed,a81f8798,bin_fns,268,fns,1,1,,,
1788745634,71eaeed,a81f8798,push_words,0,words,1,1,,,register model: 0 = stack machine fully retired
1788745634,71eaeed,a81f8798,fuzz_seeds_on_bin,0,seeds,1,1,,,TG-DONE 8: 0 on a81f8798; total 45600 over 7 bins
1788745634,71eaeed,a81f8798,fuzz_rate,0.0,prog/s,1,1,,,"median over the bin's batches (LITTLE cores, nice)"
1788745634,71eaeed,a81f8798,fuzz_trap_unpredicted,0,count,1,1,,,"TRAP-80/81/82 total; 81 by design, 82 is fuzz_trap82 (ALERT)"
1788745634,71eaeed,a81f8798,fuzz_trap82,0,count,1,1,,,"D12-C: SIGSEGV/SIGBUS, 0 tolerated, repros in $REPROS"
1788745658,71eaeed,a81f8798,selfcompile_wall,1934.5545,ms,5,0,0.0,33100,base 4c53832d 1857
1788745658,71eaeed,a81f8798,selfcompile_utime,1.8602,s,5,0,0.0,33100,base 4c53832d 1.779
1788745658,71eaeed,a81f8798,selfcompile_stime,0.0357,s,5,0,0.0,33100,base 4c53832d 0.03952
1788745658,71eaeed,a81f8798,selfcompile_maxrss,21952,kB,5,0,0.0,33100,base 4c53832d 2.186e+04
1788745659,71eaeed,a81f8798,selfcompile_energy,1.8241,core-s@fmax (proxy),5,0,0.0,33100,base 4c53832d 1.752
1788745936,71eaeed,9694b780,battery_flakes,0,count,1,1,,,FAILs that passed standalone (timing-flag gates under load)
1788745937,71eaeed,9694b780,gate_run_ms,0,ms,1,1,,,"sum of non-memo gate runs (0 runs, 100 memo hits)"
1788746009,71eaeed,9694b780,bin_words,38975,words,1,1,,,bytes 157736
1788746009,71eaeed,9694b780,stub_words,131,words,1,1,,,
1788746009,71eaeed,9694b780,bin_fns,268,fns,1,1,,,
1788746009,71eaeed,9694b780,push_words,0,words,1,1,,,register model: 0 = stack machine fully retired
1788746064,71eaeed,9694b780,bin_words,38975,words,1,1,,,bytes 157736
1788746064,71eaeed,9694b780,stub_words,131,words,1,1,,,
1788746064,71eaeed,9694b780,bin_fns,268,fns,1,1,,,
1788746064,71eaeed,9694b780,push_words,0,words,1,1,,,register model: 0 = stack machine fully retired
1788746117,71eaeed,9694b780,bin_words,38975,words,1,1,,,bytes 157736
1788746117,71eaeed,9694b780,stub_words,131,words,1,1,,,
1788746118,71eaeed,9694b780,bin_fns,268,fns,1,1,,,
1788746118,71eaeed,9694b780,push_words,0,words,1,1,,,register model: 0 = stack machine fully retired
1788746155,71eaeed,9694b780,battery_flakes,0,count,1,1,,,FAILs that passed standalone (timing-flag gates under load)
1788746156,71eaeed,9694b780,gate_run_ms,0,ms,1,1,,,"sum of non-memo gate runs (0 runs, 100 memo hits)"
1788746229,71eaeed,9694b780,bin_words,38975,words,1,1,,,bytes 157736
1788746229,71eaeed,9694b780,stub_words,131,words,1,1,,,
1788746229,71eaeed,9694b780,bin_fns,268,fns,1,1,,,
1788746229,71eaeed,9694b780,push_words,0,words,1,1,,,register model: 0 = stack machine fully retired
1788746239,71eaeed,9694b780,chain_wall,108,s,1,1,,,"chain + battery, CG=1"
1788746240,71eaeed,9694b780,chain_cpu,62.797,s,1,1,,,children utime+stime of chain.sh
1788746240,71eaeed,9694b780,bin_words,38975,words,1,1,,,bytes 157736
1788746240,71eaeed,9694b780,stub_words,131,words,1,1,,,
1788746241,71eaeed,9694b780,bin_fns,268,fns,1,1,,,
1788746241,71eaeed,9694b780,push_words,0,words,1,1,,,register model: 0 = stack machine fully retired
1788746241,71eaeed,9694b780,cw:c72_hoist,40,words,1,1,,,first
1788746241,71eaeed,9694b780,fuzz_seeds_on_bin,0,seeds,1,1,,,TG-DONE 8: 0 on 9694b780; total 45600 over 7 bins
1788746241,71eaeed,9694b780,fuzz_rate,0.0,prog/s,1,1,,,"median over the bin's batches (LITTLE cores, nice)"
1788746241,71eaeed,9694b780,fuzz_trap_unpredicted,0,count,1,1,,,"TRAP-80/81/82 total; 81 by design, 82 is fuzz_trap82 (ALERT)"
1788746241,71eaeed,9694b780,fuzz_trap82,0,count,1,1,,,"D12-C: SIGSEGV/SIGBUS, 0 tolerated, repros in $REPROS"
1788746265,71eaeed,9694b780,selfcompile_wall,1932.9039,ms,5,0,0.0,33100,base 4c53832d 1868
1788746265,71eaeed,9694b780,selfcompile_utime,1.8521,s,5,0,0.0,33100,base 4c53832d 1.799
1788746265,71eaeed,9694b780,selfcompile_stime,0.0315,s,5,0,0.0,33100,base 4c53832d 0.03168
1788746266,71eaeed,9694b780,selfcompile_maxrss,21952,kB,5,0,0.0,33100,base 4c53832d 2.195e+04
1788746266,71eaeed,9694b780,selfcompile_energy,1.8243,core-s@fmax (proxy),5,0,0.0,33100,base 4c53832d 1.767
1788746289,71eaeed,9694b780,k1h_ms,1.25,ms/rep,11,0,0.0,33100,p95 1.290 base 4c53832d 1.22/1.27 loop 5
1788746289,71eaeed,9694b780,k1h_loopwords,5,words,1,1,,,base 4c53832d 1.22/1.27 loop 5
1788746290,71eaeed,9694b780,k2h_ms,0.86,ms/rep,11,0,0.0,33100,p95 0.900 base 4c53832d 0.79/0.91 loop 51
1788746290,71eaeed,9694b780,k2h_loopwords,51,words,1,1,,,base 4c53832d 0.79/0.91 loop 51
1788746290,71eaeed,9694b780,k3h_ms,0.37,ms/rep,11,0,0.0,33100,p95 0.430 base 4c53832d 0.36/0.40 loop 8
1788746290,71eaeed,9694b780,k3h_loopwords,8,words,1,1,,,base 4c53832d 0.36/0.40 loop 8
1788746290,71eaeed,9694b780,k4_ms,4.41,ms/rep,11,0,0.0,33100,p95 4.500 base 4c53832d 4.43/4.50 loop 7
1788746290,71eaeed,9694b780,k4_loopwords,7,words,1,1,,,base 4c53832d 4.43/4.50 loop 7
1788746291,71eaeed,9694b780,k8h_ms,0.14,ms/rep,11,0,0.0,33100,p95 0.140 base 4c53832d 0.16/0.17 loop 22
1788746291,71eaeed,9694b780,k8h_loopwords,14,words,1,1,,,base 4c53832d 0.16/0.17 loop 22
1788746332,71eaeed,9694b780,bin_words,38975,words,1,1,,,bytes 157736
1788746332,71eaeed,9694b780,stub_words,131,words,1,1,,,
1788746332,71eaeed,9694b780,bin_fns,268,fns,1,1,,,
1788746332,71eaeed,9694b780,push_words,0,words,1,1,,,register model: 0 = stack machine fully retired
1788746333,71eaeed,9694b780,fuzz_seeds_on_bin,0,seeds,1,1,,,TG-DONE 8: 0 on 9694b780; total 45600 over 7 bins
1788746333,71eaeed,9694b780,fuzz_rate,0.0,prog/s,1,1,,,"median over the bin's batches (LITTLE cores, nice)"
1788746333,71eaeed,9694b780,fuzz_trap_unpredicted,0,count,1,1,,,"TRAP-80/81/82 total; 81 by design, 82 is fuzz_trap82 (ALERT)"
1788746333,71eaeed,9694b780,fuzz_trap82,0,count,1,1,,,"D12-C: SIGSEGV/SIGBUS, 0 tolerated, repros in $REPROS"
1788746357,71eaeed,9694b780,selfcompile_wall,1935.81,ms,5,0,0.0,33800,base 4c53832d 1874
1788746357,71eaeed,9694b780,selfcompile_utime,1.8599,s,5,0,0.0,33800,base 4c53832d 1.791
1788746357,71eaeed,9694b780,selfcompile_stime,0.0356,s,5,0,0.0,33800,base 4c53832d 0.03957
1788746357,71eaeed,9694b780,selfcompile_maxrss,21952,kB,5,0,0.0,33800,base 4c53832d 2.186e+04
1788746357,71eaeed,9694b780,selfcompile_energy,1.8254,core-s@fmax (proxy),5,0,0.0,33800,base 4c53832d 1.766
1788746381,71eaeed,9694b780,k1h_ms,1.24,ms/rep,11,0,0.0,31400,p95 1.310 base 4c53832d 1.20/1.30 loop 5
1788746381,71eaeed,9694b780,k1h_loopwords,5,words,1,1,,,base 4c53832d 1.20/1.30 loop 5
1788746381,71eaeed,9694b780,k2h_ms,0.81,ms/rep,11,0,0.0,31400,p95 0.900 base 4c53832d 0.85/0.89 loop 51
1788746381,71eaeed,9694b780,k2h_loopwords,51,words,1,1,,,base 4c53832d 0.85/0.89 loop 51
1788746382,71eaeed,9694b780,k3h_ms,0.29,ms/rep,11,0,0.0,31400,p95 0.390 base 4c53832d 0.34/0.40 loop 8
1788746382,71eaeed,9694b780,k3h_loopwords,8,words,1,1,,,base 4c53832d 0.34/0.40 loop 8
1788746382,71eaeed,9694b780,k4_ms,4.4,ms/rep,11,0,0.0,31400,p95 4.510 base 4c53832d 4.35/4.47 loop 7
1788746382,71eaeed,9694b780,k4_loopwords,7,words,1,1,,,base 4c53832d 4.35/4.47 loop 7
1788746382,71eaeed,9694b780,k8h_ms,0.11,ms/rep,11,0,0.0,31400,p95 0.140 base 4c53832d 0.16/0.17 loop 22
1788746382,71eaeed,9694b780,k8h_loopwords,14,words,1,1,,,base 4c53832d 0.16/0.17 loop 22
1788746439,71eaeed,9694b780,bin_words,38975,words,1,1,,,bytes 157736
1788746439,71eaeed,9694b780,stub_words,131,words,1,1,,,
1788746439,71eaeed,9694b780,bin_fns,268,fns,1,1,,,
1788746439,71eaeed,9694b780,push_words,0,words,1,1,,,register model: 0 = stack machine fully retired
1788746466,71eaeed,9694b780,battery_flakes,0,count,1,1,,,FAILs that passed standalone (timing-flag gates under load)
1788746467,71eaeed,9694b780,gate_run_ms,0,ms,1,1,,,"sum of non-memo gate runs (0 runs, 200 memo hits)"
1788746534,71eaeed,9694b780,bin_words,38975,words,1,1,,,bytes 157736
1788746535,71eaeed,9694b780,stub_words,131,words,1,1,,,
1788746535,71eaeed,9694b780,bin_fns,268,fns,1,1,,,
1788746535,71eaeed,9694b780,push_words,0,words,1,1,,,register model: 0 = stack machine fully retired
1788759818,ebf2429,9694b780,sgraph2_build_ms,17542,ms,1,1,,,L1 + empty log/L0/bitmap
1788759819,ebf2429,9694b780,sgraph2_bfs_ns,116,ns,1,1,,,"per edge slot, queue BFS before the log (3 sources)"
1788759820,ebf2429,9694b780,sgraph2_log_ns,13445,ns,1,1,,,amortized per inserted edge through the log (max stall 231 ms)
1788759820,ebf2429,9694b780,sgraph2_compact_ms,452,ms,1,1,,,
1788762486,248ad81,e9159318,battery_flakes,0,count,1,1,,,FAILs that passed standalone (timing-flag gates under load)
1788762486,248ad81,e9159318,gate_run_ms,3557,ms,1,1,,,"sum of non-memo gate runs (18 runs, 101 memo hits)"
1788762609,248ad81,e9159318,bin_words,39325,words,1,1,,,bytes 159136
1788762609,248ad81,e9159318,stub_words,131,words,1,1,,,
1788762609,248ad81,e9159318,bin_fns,270,fns,1,1,,,
1788762610,248ad81,e9159318,push_words,0,words,1,1,,,register model: 0 = stack machine fully retired
1788762801,248ad81,e9159318,battery_flakes,0,count,1,1,,,FAILs that passed standalone (timing-flag gates under load)
1788762802,248ad81,e9159318,gate_run_ms,3557,ms,1,1,,,"sum of non-memo gate runs (18 runs, 220 memo hits)"
1788762919,248ad81,e9159318,bin_words,39325,words,1,1,,,bytes 159136
1788762919,248ad81,e9159318,stub_words,131,words,1,1,,,
1788762919,248ad81,e9159318,bin_fns,270,fns,1,1,,,
1788762919,248ad81,e9159318,push_words,0,words,1,1,,,register model: 0 = stack machine fully retired
1788764706,248ad81,e9159318,bin_words,39325,words,1,1,,,bytes 159136
1788764706,248ad81,e9159318,stub_words,131,words,1,1,,,
1788764706,248ad81,e9159318,bin_fns,270,fns,1,1,,,
1788764706,248ad81,e9159318,push_words,0,words,1,1,,,register model: 0 = stack machine fully retired
1788764742,248ad81,e9159318,bin_words,39325,words,1,1,,,bytes 159136
1788764742,248ad81,e9159318,stub_words,131,words,1,1,,,
1788764742,248ad81,e9159318,bin_fns,270,fns,1,1,,,
1788764742,248ad81,e9159318,push_words,0,words,1,1,,,register model: 0 = stack machine fully retired
1788764781,248ad81,e9159318,bin_words,39325,words,1,1,,,bytes 159136
1788764781,248ad81,e9159318,stub_words,131,words,1,1,,,
1788764781,248ad81,e9159318,bin_fns,270,fns,1,1,,,
1788764782,248ad81,e9159318,push_words,0,words,1,1,,,register model: 0 = stack machine fully retired
1788764910,248ad81,e9159318,battery_flakes,0,count,1,1,,,FAILs that passed standalone (timing-flag gates under load)
1788764911,248ad81,e9159318,gate_run_ms,3647,ms,1,1,,,"sum of non-memo gate runs (18 runs, 101 memo hits)"
1788764989,248ad81,e9159318,bin_words,39325,words,1,1,,,bytes 159136
1788764989,248ad81,e9159318,stub_words,131,words,1,1,,,
1788764989,248ad81,e9159318,bin_fns,270,fns,1,1,,,
1788764989,248ad81,e9159318,push_words,0,words,1,1,,,register model: 0 = stack machine fully retired
1788788819,9822745,e9159318,sgraph2_build_ms,16766,ms,1,1,,,L1 + empty log/L0/bitmap
1788788819,9822745,e9159318,sgraph2_bfs_ns,116,ns,1,1,,,"per edge slot, queue BFS before the log (3 sources)"
1788788820,9822745,e9159318,sgraph2_log_ns,13408,ns,1,1,,,amortized per inserted edge through the log (max stall 230 ms)
1788788820,9822745,e9159318,sgraph2_compact_ms,414,ms,1,1,,,
1788790170,9822745,e9159318,sgraph2_build_ms,15927,ms,1,1,,,L1 + empty log/L0/bitmap
1788790171,9822745,e9159318,sgraph2_bfs_ns,112,ns,1,1,,,"per edge slot, queue BFS before the log (3 sources)"
1788790171,9822745,e9159318,sgraph2_log_ns,13340,ns,1,1,,,amortized per inserted edge through the log (max stall 233 ms)
1788790171,9822745,e9159318,sgraph2_compact_ms,415,ms,1,1,,,
1788790832,9822745,e9159318,sgraph2_build_ms,16478,ms,1,1,,,L1 + empty log/L0/bitmap
1788790832,9822745,e9159318,sgraph2_bfs_ns,119,ns,1,1,,,"per edge slot, queue BFS before the log (3 sources)"
1788790832,9822745,e9159318,sgraph2_log_ns,13934,ns,1,1,,,amortized per inserted edge through the log (max stall 289 ms)
1788790832,9822745,e9159318,sgraph2_compact_ms,521,ms,1,1,,,
1788794415,7d3e256,e9159318,sbench_insert,400,ms,1,1,,,sqlite 9754
1788794415,7d3e256,e9159318,sbench_lookup,190,ns,1,1,,,sqlite 6531.0
1788794416,7d3e256,e9159318,sbench_scan,1200,ns,1,1,,,sqlite 51397.8
1788794416,7d3e256,e9159318,sbench_update,73,ms,1,1,,,sqlite 615
1788794416,7d3e256,e9159318,sbench_reopen,24340,us,1,1,,,sqlite 2266.3
1788794416,7d3e256,e9159318,sbench_size1,85197016,bytes,1,1,,,sqlite 34070528
1788794416,7d3e256,e9159318,sbench_compact,397,ms,1,1,,,sqlite 329
1788794416,7d3e256,e9159318,sbench_size2,72396960,bytes,1,1,,,sqlite 34070528
1788794417,7d3e256,e9159318,sbench_durable,229,us,1,1,,,sqlite 62.6
1788794417,7d3e256,e9159318,sbench_dbatch10,30,us,1,1,,,sqlite 44.2
1788794417,7d3e256,e9159318,sbench_dbatch100,7,us,1,1,,,sqlite 10.9
1788794417,7d3e256,e9159318,sbench_recover,44713.2,us,1,1,,,sqlite 3298.8
1788798510,b06823e,aa807ab9,battery_flakes,0,count,1,1,,,FAILs that passed standalone (timing-flag gates under load)
1788798511,b06823e,aa807ab9,gate_run_ms,4255,ms,1,1,,,"sum of non-memo gate runs (22 runs, 101 memo hits)"
1788798602,b06823e,aa807ab9,bin_words,39425,words,1,1,,,bytes 159536
1788798602,b06823e,aa807ab9,stub_words,131,words,1,1,,,
1788798603,b06823e,aa807ab9,bin_fns,270,fns,1,1,,,
1788798603,b06823e,aa807ab9,push_words,0,words,1,1,,,register model: 0 = stack machine fully retired
1788799122,b06823e,aa807ab9,battery_flakes,0,count,1,1,,,FAILs that passed standalone (timing-flag gates under load)
1788799123,b06823e,aa807ab9,gate_run_ms,6500,ms,1,1,,,"sum of non-memo gate runs (22 runs, 101 memo hits)"
1788799129,b06823e,aa807ab9,bin_words,39425,words,1,1,,,bytes 159536
1788799129,b06823e,aa807ab9,stub_words,131,words,1,1,,,
1788799129,b06823e,aa807ab9,bin_fns,270,fns,1,1,,,
1788799129,b06823e,aa807ab9,push_words,0,words,1,1,,,register model: 0 = stack machine fully retired
1788800057,b06823e,aa807ab9,bin_words,39425,words,1,1,,,bytes 159536
1788800057,b06823e,aa807ab9,stub_words,131,words,1,1,,,
1788800057,b06823e,aa807ab9,bin_fns,270,fns,1,1,,,
1788800057,b06823e,aa807ab9,push_words,0,words,1,1,,,register model: 0 = stack machine fully retired
1788804010,449c5f7,05aa91ac,battery_flakes,0,count,1,1,,,FAILs that passed standalone (timing-flag gates under load)
1788804011,449c5f7,05aa91ac,gate_run_ms,11513,ms,1,1,,,"sum of non-memo gate runs (57 runs, 66 memo hits)"
1788804089,449c5f7,05aa91ac,bin_words,39475,words,1,1,,,bytes 159736
1788804089,449c5f7,05aa91ac,stub_words,131,words,1,1,,,
1788804089,449c5f7,05aa91ac,bin_fns,272,fns,1,1,,,
1788804089,449c5f7,05aa91ac,push_words,0,words,1,1,,,register model: 0 = stack machine fully retired
1788804361,449c5f7,05aa91ac,bin_words,39475,words,1,1,,,bytes 159736
1788804361,449c5f7,05aa91ac,stub_words,131,words,1,1,,,
1788804361,449c5f7,05aa91ac,bin_fns,272,fns,1,1,,,
1788804361,449c5f7,05aa91ac,push_words,0,words,1,1,,,register model: 0 = stack machine fully retired
1788816730,f6da66d,7d8262a1,battery_flakes,0,count,1,1,,,FAILs that passed standalone (timing-flag gates under load)
1788816731,f6da66d,7d8262a1,gate_run_ms,17176,ms,1,1,,,"sum of non-memo gate runs (83 runs, 40 memo hits)"
1788816838,f6da66d,7d8262a1,bin_words,39688,words,1,1,,,bytes 160588
1788816838,f6da66d,7d8262a1,stub_words,131,words,1,1,,,
1788816838,f6da66d,7d8262a1,bin_fns,273,fns,1,1,,,
1788816839,f6da66d,7d8262a1,push_words,0,words,1,1,,,register model: 0 = stack machine fully retired
1788819009,f6da66d,7d8262a1,battery_flakes,0,count,1,1,,,FAILs that passed standalone (timing-flag gates under load)
1788819009,f6da66d,7d8262a1,gate_run_ms,5526,ms,1,1,,,"sum of non-memo gate runs (23 runs, 100 memo hits)"
1788819359,f6da66d,7d8262a1,bin_words,39688,words,1,1,,,bytes 160588
1788819359,f6da66d,7d8262a1,stub_words,131,words,1,1,,,
1788819359,f6da66d,7d8262a1,bin_fns,273,fns,1,1,,,
1788819359,f6da66d,7d8262a1,push_words,0,words,1,1,,,register model: 0 = stack machine fully retired
1788821770,21e92aa,9f99b250,battery_flakes,0,count,1,1,,,FAILs that passed standalone (timing-flag gates under load)
1788821771,21e92aa,9f99b250,gate_run_ms,12542,ms,1,1,,,"sum of non-memo gate runs (22 runs, 101 memo hits)"
1788821804,21e92aa,9f99b250,bin_words,39902,words,1,1,,,bytes 161444
1788821804,21e92aa,9f99b250,stub_words,131,words,1,1,,,
1788821804,21e92aa,9f99b250,bin_fns,273,fns,1,1,,,
1788821804,21e92aa,9f99b250,push_words,0,words,1,1,,,register model: 0 = stack machine fully retired
1788822041,21e92aa,9f99b250,battery_flakes,0,count,1,1,,,FAILs that passed standalone (timing-flag gates under load)
1788822041,21e92aa,9f99b250,gate_run_ms,17496,ms,1,1,,,"sum of non-memo gate runs (35 runs, 211 memo hits)"
1788822077,21e92aa,9f99b250,bin_words,39902,words,1,1,,,bytes 161444
1788822077,21e92aa,9f99b250,stub_words,131,words,1,1,,,
1788822077,21e92aa,9f99b250,bin_fns,273,fns,1,1,,,
1788822077,21e92aa,9f99b250,push_words,0,words,1,1,,,register model: 0 = stack machine fully retired
1788823284,21e92aa,edcb29dc,bin_words,39942,words,1,1,,,bytes 161604
1788823284,21e92aa,edcb29dc,stub_words,131,words,1,1,,,
1788823284,21e92aa,edcb29dc,bin_fns,273,fns,1,1,,,
1788823284,21e92aa,edcb29dc,push_words,0,words,1,1,,,register model: 0 = stack machine fully retired
1788823291,21e92aa,edcb29dc,battery_flakes,0,count,1,1,,,FAILs that passed standalone (timing-flag gates under load)
1788823291,21e92aa,edcb29dc,gate_run_ms,6366,ms,1,1,,,"sum of non-memo gate runs (22 runs, 101 memo hits)"
1788823642,21e92aa,f9275e8a,bin_words,39952,words,1,1,,,bytes 161644
1788823642,21e92aa,f9275e8a,stub_words,131,words,1,1,,,
1788823642,21e92aa,f9275e8a,bin_fns,273,fns,1,1,,,
1788823642,21e92aa,f9275e8a,push_words,0,words,1,1,,,register model: 0 = stack machine fully retired
1788823650,21e92aa,f9275e8a,battery_flakes,0,count,1,1,,,FAILs that passed standalone (timing-flag gates under load)
1788823650,21e92aa,f9275e8a,gate_run_ms,6234,ms,1,1,,,"sum of non-memo gate runs (22 runs, 101 memo hits)"
1788823707,21e92aa,f9275e8a,bin_words,39952,words,1,1,,,bytes 161644
1788823707,21e92aa,f9275e8a,stub_words,131,words,1,1,,,
1788823707,21e92aa,f9275e8a,bin_fns,273,fns,1,1,,,
1788823707,21e92aa,f9275e8a,push_words,0,words,1,1,,,register model: 0 = stack machine fully retired
1788823714,21e92aa,f9275e8a,battery_flakes,0,count,1,1,,,FAILs that passed standalone (timing-flag gates under load)
1788823714,21e92aa,f9275e8a,gate_run_ms,6396,ms,1,1,,,"sum of non-memo gate runs (22 runs, 101 memo hits)"
1788823755,21e92aa,f9275e8a,bin_words,39952,words,1,1,,,bytes 161644
1788823756,21e92aa,f9275e8a,stub_words,131,words,1,1,,,
1788823756,21e92aa,f9275e8a,bin_fns,273,fns,1,1,,,
1788823756,21e92aa,f9275e8a,push_words,0,words,1,1,,,register model: 0 = stack machine fully retired
1788823811,21e92aa,f9275e8a,battery_flakes,0,count,1,1,,,FAILs that passed standalone (timing-flag gates under load)
1788823812,21e92aa,f9275e8a,gate_run_ms,5929,ms,1,1,,,"sum of non-memo gate runs (22 runs, 101 memo hits)"
1788823890,21e92aa,f9275e8a,bin_words,39952,words,1,1,,,bytes 161644
1788823890,21e92aa,f9275e8a,stub_words,131,words,1,1,,,
1788823890,21e92aa,f9275e8a,bin_fns,273,fns,1,1,,,
1788823890,21e92aa,f9275e8a,push_words,0,words,1,1,,,register model: 0 = stack machine fully retired
1788824080,056ad43,26f90c4c,bin_words,40317,words,1,1,,,bytes 163104
1788824080,056ad43,26f90c4c,stub_words,131,words,1,1,,,
1788824080,056ad43,26f90c4c,bin_fns,274,fns,1,1,,,
1788824080,056ad43,26f90c4c,push_words,0,words,1,1,,,register model: 0 = stack machine fully retired
1788824087,056ad43,26f90c4c,battery_flakes,0,count,1,1,,,FAILs that passed standalone (timing-flag gates under load)
1788824087,056ad43,26f90c4c,gate_run_ms,6353,ms,1,1,,,"sum of non-memo gate runs (22 runs, 101 memo hits)"
1788824156,056ad43,26f90c4c,bin_words,40317,words,1,1,,,bytes 163104
1788824156,056ad43,26f90c4c,stub_words,131,words,1,1,,,
1788824156,056ad43,26f90c4c,bin_fns,274,fns,1,1,,,
1788824156,056ad43,26f90c4c,push_words,0,words,1,1,,,register model: 0 = stack machine fully retired
1788824162,056ad43,26f90c4c,battery_flakes,0,count,1,1,,,FAILs that passed standalone (timing-flag gates under load)
1788824163,056ad43,26f90c4c,gate_run_ms,6549,ms,1,1,,,"sum of non-memo gate runs (22 runs, 101 memo hits)"
1788824201,056ad43,26f90c4c,bin_words,40317,words,1,1,,,bytes 163104
1788824201,056ad43,26f90c4c,stub_words,131,words,1,1,,,
1788824201,056ad43,26f90c4c,bin_fns,274,fns,1,1,,,
1788824201,056ad43,26f90c4c,push_words,0,words,1,1,,,register model: 0 = stack machine fully retired
1788824250,056ad43,26f90c4c,battery_flakes,0,count,1,1,,,FAILs that passed standalone (timing-flag gates under load)
1788824251,056ad43,26f90c4c,gate_run_ms,5963,ms,1,1,,,"sum of non-memo gate runs (22 runs, 101 memo hits)"
1788824333,056ad43,26f90c4c,bin_words,40317,words,1,1,,,bytes 163104
1788824333,056ad43,26f90c4c,stub_words,131,words,1,1,,,
1788824334,056ad43,26f90c4c,bin_fns,274,fns,1,1,,,
1788824334,056ad43,26f90c4c,push_words,0,words,1,1,,,register model: 0 = stack machine fully retired
1788824489,b335a27,42ce19e5,bin_words,40418,words,1,1,,,bytes 163508
1788824489,b335a27,42ce19e5,stub_words,131,words,1,1,,,
1788824489,b335a27,42ce19e5,bin_fns,275,fns,1,1,,,
1788824489,b335a27,42ce19e5,push_words,0,words,1,1,,,register model: 0 = stack machine fully retired
1788824495,b335a27,42ce19e5,battery_flakes,0,count,1,1,,,FAILs that passed standalone (timing-flag gates under load)
1788824496,b335a27,42ce19e5,gate_run_ms,6464,ms,1,1,,,"sum of non-memo gate runs (22 runs, 101 memo hits)"
1788824545,b335a27,42ce19e5,bin_words,40418,words,1,1,,,bytes 163508
1788824545,b335a27,42ce19e5,stub_words,131,words,1,1,,,
1788824545,b335a27,42ce19e5,bin_fns,275,fns,1,1,,,
1788824545,b335a27,42ce19e5,push_words,0,words,1,1,,,register model: 0 = stack machine fully retired
1788824552,b335a27,42ce19e5,battery_flakes,0,count,1,1,,,FAILs that passed standalone (timing-flag gates under load)
